"PUBLICATION_DATE","UID","SITE_ID","DATE_COL","VISIT_NO","PSTL_CODE","LAT_DD83","LON_DD83","AG_ECO3","AG_ECO9","XCOORD","YCOORD","UNIQUE_ID","ELEVATION","STRAH_ORD","NARS_NAME","EPA_REG","STATE","YEAR","COMID","PROTOCOL","BANGMODE","XBKA","MEDBK_A","XUN","MEDBKUN","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","LDCBF_G08","LRBS_G08","XCDENMID","XCDENBK","XSHOR2VG","PCT_OVRB","CONSTRAINT","CONFEATURES","CONPATTERN","CONPERCENT","PCT_FA","PCT_GL","PCT_POOL","PCT_DR","PCT_FAST","PCT_SLOW","XWIDTH","SDWIDTH","XBKF_W","XBKF_H","XINC_H","SDINC_H","BFWD_RAT","XWXD","XWD_RAT","SDWXD","SDWD_RAT","XDEPTH","SDDEPTH","XDEPTH_CM","SDDEPTH_CM","XFC_ALG","XFC_RCK","XFC_BRS","XFC_LVT","XFC_AQM","XFC_OHV","XFC_HUM","XFC_UCB","XFC_LWD","XFC_NAT","XFC_BIG","XFC_ALL","PCT_SIDE","REACHLEN","W1_HAG","W1_HNOAG","W1_HALL","W1H_BLDG","W1H_LDFL","W1H_LOG","W1H_MINE","W1H_PARK","W1H_PSTR","W1H_PVMT","W1H_PIPE","W1H_ROAD","W1H_CROP","W1H_WALL","C1TM100","C1WM100","C2TM100","C2WM100","C4TM100","C4WM100","V1WM100","V1W_MSQ","V2WM100","V2W_MSQ","V4WM100","V4W_MSQ","RPXDEP","RPMXDEP","RPGT50","RPGT75","RPXDEP_CM","RPMXDEP_CM","RP100","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XCMW","XCM","XG","XCMGW","XCMG","XPCAN","XPMID","XPMGW","XPCM","XPCMG","PCTCLINOMETER","SINU","XBEARING","XSLOPE","XSLOPE_FIELD","XSLOPE_MAP","LSUB_DMM","LSUBD_SD","LSUB_DMM_NOR","PCT_BL","PCT_CB","PCT_FN","PCT_GC","PCT_GF","PCT_HP","PCT_OT","PCT_OM","PCT_RC","PCT_RR","PCT_RS","PCT_SA","PCT_SB","PCT_WD","PCT_XB","PCT_BIGR","PCT_BDRK","PCT_SAFN","PCT_SFGF","PCT_ORG","PCT_BH","PCT_GR","XEMBED","XCEMBED","REALM","SURVEY_YRS","XSLOPE_use","LRBS_use","RP100_cm","PCT_SFG","XGveg","LWDeqVol_msq","LWDeqVolM100","pct_DRS","LitSB1_FN","LitSB1_SF","LitSB1_SFGF","LitSB12_FN","LitSB12_SF","QRVeg1","QRVeg2","RDIST1","QRDIST1","QR1","CVdth","RpRat","CVWIDTH","CVWXD"
"3/24/2021",2014304,"NRS18_IA_10012","8/5/2019","1","IA",42.50707444,-90.64462962,"PLNLOW","UMW",437139.3,573151.2,"NRS_IA-10113",181.77,8,"Mississippi River","Region_07","IA",2019,13357548,"BOATABLE","med",NA,NA,NA,NA,0.866916642,-1.327326019,0.809787891,-1.270197268,1.40053258,-1.860941957,NA,46.92513369,4.545454545,0,"CON_BROAD","HUMAN","SINGLE",100,0,100,0,0,0,100,530.3636364,100.9299487,535,0.395454545,1.363636364,0.120604538,57.04064895,4974.37,59.22506183,1328.084581,19.9421553,9.262,1.814519443,926.2,181.4519443,0,0,0.027272727,0.031818182,0.004545455,0,0.418181818,0,0,0.059090909,0.418181818,0.481818182,1,4141.726952,0,3.325831818,3.325831818,0.575781818,0.378790909,0,0,0.242431818,0,0.318195455,0.265154545,0.530322727,0,1.015154545,0.454545455,0,0,0,0,0,0,0,0,0,0,0,1.722521416,4.763929316,4,4,172.2521416,476.3929316,153.7080674,0,0.545454545,0,0,0.454545455,0.140909091,0.094318182,0.252272727,0.020454545,0.245454545,0.186363636,0.634090909,0.235227273,0.272727273,0.4875,0.507954545,0.431818182,0.732954545,0.939772727,0.545454545,0.818181818,0.681818182,0.545454545,0.545454545,0,NA,NA,0.011601691,NA,0.011601691,-0.460409377,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.011601691,-1.860941957,153.7080674,100,0.431818181,0,0.951818182,0,9.090909091,27.27272727,27.27272727,4.545454546,27.27272727,0.429829545,0.522326203,0.768830588,0.231169413,0.37301201,0.195910111,0.16595559,0.190303297,0.266985484
"3/24/2021",2014305,"NRS18_VA_10009","8/5/2019","1","VA",38.92939931,-77.87369583,"EHIGH","SAP",1547358,308228.6,"NRS_VA-10119",119.905,4,"Goose Creek","Region_03","VA",2019,4508862,"WADEABLE","",42.5,42.5,0.004545455,0,0.422609658,-0.448721384,0.813911233,-0.840022959,1.021756849,-1.047868574,25.93582888,55.34759358,NA,NA,"CON_BROAD","TERRACE","SINGLE",100,0,77,13,0,10,90,11.66190476,2.545677943,14.71818182,0.672727273,2.3,0.334664011,14.41730398,4.3154,39.09885901,2.208332055,23.73427415,36.79,16.30906979,36.79,16.30906979,0.463636364,0.027272727,0.05,0.018181818,0.027272727,0.009090909,0.022727273,0.004545455,0.009090909,0.118181818,0.063636364,0.631818182,0,400,0.9091,0.272727273,1.181827273,0,0.136363636,0,0,0,0.9091,0,0,0,0,0.136363636,11.75,10.25,5.75,5,1,0.75,4.42175,0.003004277,4.11725,0.00279739,1.97825,0.001344086,14.32949438,42.205,0,0,14.32949438,42.205,12.88207071,0,0.636363636,0,0,0.363636364,0.114772727,0.015909091,0.094318182,0.692045455,0.036363636,0.820454545,0.094318182,0.130681818,0.786363636,0.225,0.917045455,0.856818182,0.261363636,1.773863636,0.636363636,1,0.545454545,0.636363636,0.636363636,0,1.044530684,351.9440901,0.105,0.105,NA,-0.026111725,1.683981712,-0.296017919,1.904761905,6.666666667,22.85714286,11.42857143,5.714285714,5.714285714,0,0,0.952380952,0,0,44.76190476,1.904761905,0,0,20.95238095,0,67.61904762,73.33333333,0,5.714285714,17.14285714,86,89.09090909,"WADEABLE",1819,0.105,-1.047868574,12.88207071,84.76190476,0.856818181,0.00279739,4.11725,NA,NA,NA,NA,NA,NA,0.217613636,0.598128342,0.541668576,0.458331424,0.390738952,0.443301707,0.350151419,0.218290065,0.511732876
"3/24/2021",2014306,"NRS18_OK_10030","7/30/2019","1","OK",33.87906995,-95.91292172,"PLNLOW","CPL",7996.925,-405320,"NRS_OK-10123",131.4,7,"Red River","Region_06","OK",2019,8348965,"BOATABLE","stp",NA,NA,NA,NA,0.492086309,-0.937355542,0.516759287,-0.96202852,0.827285662,-1.272554895,NA,26.3368984,36.27272727,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,197.5181818,70.66895808,234.4727273,1.054545455,3.909090909,0.70064905,73.71485617,417.79,101.2094643,132.4681772,69.37034939,2.219,0.934814301,221.9,93.48143012,0,0,0.181818182,0.031818182,0,0.027272727,0,0,0.172727273,0.413636364,0.172727273,0.413636364,0,3880.992867,0,0.098486364,0.098486364,0,0,0,0,0,0,0,0.030304545,0,0,0.068181818,11.81818182,11.36363636,8.636363636,8.181818182,0.909090909,0.454545455,46.39090909,0.046390909,43.05954545,0.043059545,5.362727273,0.005362727,0.976305812,2.825745342,7,4,97.6305812,282.5745342,83.20488557,0,0.681818182,0,0,0.318181818,0.095454545,0.307954545,0.395454545,0.406818182,0.402272727,0.442045455,0.261363636,0.403409091,0.802272727,0.798863636,1.205681818,0.844318182,1.201136364,2.05,0.681818182,0.863636364,0.818181818,0.681818182,0.681818182,0,NA,NA,0.020428592,NA,0.020428592,-0.445269233,0.151401436,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,99,NA,NA,0,1,NA,NA,"BOATABLE",1819,0.020428592,-1.272554895,83.20488557,100,0.844318182,0.046390909,116.9145455,0,0,100,100,45.45454546,100,0.640511364,0.337032086,0.089656428,0.910343572,0.581390332,0.421277288,0.374965685,0.357784572,0.317068808
"3/24/2021",2014307,"NRS18_NE_10073","8/5/2019","1","NE",40.89353857,-96.60388611,"PLNLOW","TPL",-50466.06,380443.6,"NRS_NE-10132",337.93,5,"None","Region_07","NE",2019,17405539,"WADEABLE","",41.54545455,39,0,0,0.170688525,-0.838391402,0.454555971,-1.122258848,0.71876273,-1.386465607,14.43850267,75.6684492,NA,NA,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,33,2.516611478,34.54545455,0.818181818,8.136363636,0.300907718,22.43202306,25.84611111,44.34102761,5.720834101,12.1521831,74.15,15.52083969,74.15,15.52083969,0,0,0.031818182,0.040909091,0,0.022727273,0.009090909,0,0.036363636,0.131818182,0.045454545,0.140909091,0,1200,0.6667,0.469704545,1.136404545,0.030304545,0,0,0,0.030304545,0,0,0,0.272731818,0.6667,0.136363636,17.25,16.83333333,10.75,10.33333333,3.416666667,3.333333333,31.86341667,0.009223621,31.48641667,0.009114489,26.85016667,0.007772417,16.36289313,57.835,1,0,16.36289313,57.835,11.56972241,0,0.545454545,0,0,0.454545455,0.289772727,0.105681818,0.4875,0.134090909,0.006818182,0.240909091,0.622727273,0.395454545,0.621590909,0.882954545,1.017045455,0.247727273,0.889772727,1.264772727,0.545454545,0.954545455,0.136363636,0.545454545,0.454545455,0,1.003062703,18.10756035,0.029166667,0.029166667,0.050668829,-0.667702877,1.717045255,-1.184969436,0,0,40,0,0.952380952,10.47619048,0,0,0,0,0,48.57142857,0,0,0,0,0,88.57142857,89.52380952,0,10.47619048,0.952380952,85.45454545,75.75757576,"WADEABLE",1819,0.029166667,-1.386465607,11.56972241,89.52380952,0.247727273,0.009114489,31.48641667,NA,NA,NA,NA,NA,NA,0.500397727,0.781016043,0.531923857,0.468076143,0.567671725,0.209316786,0.15603132,0.076260954,0.221342162
"3/24/2021",2014308,"NRS18_MT_10073","8/4/2019","1","MT",47.44836547,-111.3010562,"PLNLOW","NPL",-1156122.123,1203757.244,"NRS_MT-10514",1011.02,7,"Missouri River","Region_08","MT",2019,12443827,"BOATABLE","med",NA,NA,NA,NA,1.286912316,-1.574301224,1.329715517,-1.617104425,1.768827326,-2.056216234,NA,36.22994652,0.836363636,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,176.8181818,32.49559411,187.5454545,0.872727273,2.163636364,0.398177667,59.29375356,538.27,82.90123249,425.5218967,59.00386995,2.679,1.159701721,267.9,115.9701721,0.009090909,0.013636364,0.040909091,0.013636364,0.054545455,0.013636364,0.013636364,0,0.009090909,0.090909091,0.036363636,0.168181818,0,4378.253173,0,3.159186364,3.159186364,0.606090909,0.401518182,0,0,0.484863636,0,0.196977273,0.287886364,0.704577273,0,0.477272727,1.818181818,1.363636364,0.454545455,0,0,0,1.427727273,0.001427727,0,0,0,0,0.732700563,8.690522024,6,4,73.2700563,869.0522024,59.23852158,0,0.590909091,0,0.136363636,0.272727273,0.094318182,0.05,0.269318182,0.061363636,0.329545455,0.453409091,0.193181818,0.144318182,0.330681818,0.413636364,0.475,0.782954545,0.743181818,1.257954545,0.772727273,1,1,0.772727273,0.772727273,0,NA,NA,0.105499167,NA,0.105499167,-0.287388908,0.758937012,NA,5,0,0,NA,NA,NA,0,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,95,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.105499167,-2.056216234,59.23852158,95,0.782954546,0.001427727,5.5,0,9.090909091,63.63636364,72.72727273,22.72727273,54.54545455,0.434431818,0.426069519,0.75956836,0.24043164,0.354376219,0.432886047,0.221121768,0.18377971,0.790536156
"3/24/2021",2014309,"NRS18_MT_10024","8/4/2019","1","MT",47.4516107,-111.301288,"PLNLOW","NPL",-1156082,1204114,"NRS_MT-10297",1011.445,7,"Missouri River","Region_08","MT",2019,12443813,"BOATABLE","med",NA,NA,NA,NA,0.333167841,-0.735345896,0.283729684,-0.68590774,0.563685212,-0.965863267,NA,27.54010695,1.118181818,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,197.3636364,81.96983924,202.0909091,0.736363636,1.581818182,0.58278329,70.46679202,633.61,100.388957,484.4541635,127.1301783,2.698,1.504940014,269.8,150.4940014,0,0.009090909,0.084090909,0.022727273,0.036363636,0.009090909,0.009090909,0,0,0.125,0.018181818,0.170454545,22,4190.877715,0,2.462186364,2.462186364,0.530327273,0.212122727,0,0,0.507581818,0,0.181822727,0.159095455,0.530327273,0,0.340909091,0,0,0,0,0,0,0,0,0,0,0,0,1.37679,5.88615234,6,6,137.679,588.615234,102.6655786,0,0.590909091,0,0.090909091,0.318181818,0.104545455,0.022727273,0.131818182,0.038636364,0.225,0.427272727,0.298863636,0.127272727,0.170454545,0.259090909,0.297727273,0.652272727,0.484090909,0.95,0.681818182,1,1,0.681818182,0.681818182,0,NA,NA,0.011652935,NA,0.011652935,-0.402178055,0.293041137,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,92.59259259,NA,NA,NA,NA,NA,92.59259259,NA,NA,0,3.703703704,NA,NA,"BOATABLE",1819,0.011652935,-0.965863267,102.6655786,96.29629629,0.652272727,0,0,0,0,100,100,9.09090909,90.90909091,0.317840909,0.347860963,0.711165173,0.288834827,0.317264648,0.557798374,0.380524754,0.415323921,0.76459362
"3/24/2021",2014310,"NRS18_MT_10017","8/5/2019","1","MT",47.41434672,-111.4986289,"PLNLOW","NPL",-1171529,1202467,"NRS_MT-10285",1014.41,7,"Missouri River","Region_08","MT",2019,12443887,"BOATABLE","med",NA,NA,NA,NA,-0.06041764,-0.678655163,-0.065289436,-0.673783367,0.091645921,-0.830718724,NA,10.82887701,1.272727273,0,"CON_BROAD","TERRACE","ANASTOM",100,0,100,0,0,0,100,143.8181818,39.53686427,150.6818182,0.736363636,2.272727273,0.700129858,50.65200054,379.04,68.63424478,78.97687707,53.33789478,2.466,1.002040343,246.6,100.2040343,0.009090909,0,0.036363636,0.013636364,0.081818182,0.004545455,0,0.004545455,0,0.059090909,0.004545455,0.15,25,3934.443236,0.416677273,1.371263636,1.787940909,0.303045455,0.23485,0,0,0.090913636,0.416677273,0.060609091,0.060609091,0.439413636,0,0.181822727,0,0,0,0,0,0,0,0,0,0,0,0,0.918368741,2.660982916,8,8,91.8368741,266.0982916,76.38719671,0,0.454545455,0,0,0.545454545,0.056818182,0.013636364,0.147727273,0.047727273,0.151136364,0.547727273,0.307954545,0.070454545,0.195454545,0.218181818,0.265909091,0.698863636,0.369318182,0.964772727,0.454545455,0.954545455,0.681818182,0.454545455,0.454545455,0,NA,NA,0.005151085,NA,0.005151085,-0.739072803,0.85199868,NA,1.162790698,1.162790698,20.93023256,NA,NA,NA,0,NA,NA,NA,NA,75.58139535,NA,NA,NA,NA,NA,96.51162791,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.005151085,-0.830718724,76.38719671,96.51162791,0.698863637,0,0,0,63.63636364,100,100,50,100,0.266193182,0.197459893,0.64131234,0.35868766,0.266152625,0.406342394,0.309761544,0.274908664,0.208360271
"3/24/2021",2014311,"NRS18_GA_10017","8/6/2019","1","GA",31.34046547,-81.48488794,"PLNLOW","CPL",1370909,-583546.2,"NRS_GA-10130",0.08,7,"None","Region_04","GA",2019,14352998,"BOATABLE","med",NA,NA,NA,NA,-1.77852447,1.318115093,-1.733444773,1.273035396,-1.68405474,1.223645363,NA,24.19786096,0,0,"UNC_BROAD","NOCONST","SINGLE",0,0,100,0,0,0,100,44.72727273,9.960832386,46,1.036363636,1.036363636,0.409933476,14.22697012,93.26,23.01736721,34.61114785,12.72017164,2.431,0.840301173,243.1,84.03011726,0.009090909,0,0.018181818,0.213636364,0.206818182,0.231818182,0,0,0.072727273,0.536363636,0.072727273,0.752272727,10,2042.671703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990394673,2.673201897,6,6,99.0394673,267.3201897,77.04648045,0,0.636363636,0,0.181818182,0.181818182,0.307954545,0,0.378409091,0.505681818,0.227272727,0.467045455,0.170454545,0.307954545,0.884090909,0.686363636,1.192045455,0.694318182,0.913636364,1.886363636,0.818181818,1,0.772727273,0.818181818,0.818181818,0,NA,NA,1e-04,NA,0,-0.460409377,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,1e-04,1.223645363,77.04648045,100,0.694318182,0,0,0,81.81818182,100,100,57.57575758,100,0.511136364,0.317780749,0,1,0.545617286,0.345660705,0.31693328,0.222701537,0.371125325
"3/24/2021",2014312,"NRS18_ME_10002","8/6/2019","1","ME",47.13182687,-67.89809741,"EHIGH","NAP",2111789,1390019,"NRS_ME-10264",128.53,6,"Saint John River","Region_01","ME",2019,4287139,"BOATABLE","vst",NA,NA,NA,NA,1.747354235,-2.207763612,1.684067982,-2.144477359,2.189210206,-2.649619583,NA,27.54010695,1.972727273,0,"CON_BROAD","TERRACE","SINGLE",100,0,0,100,0,0,100,291.0909091,59.03635244,295.3636364,0.679090909,4.554545455,1.844648279,57.07571838,1457.95,66.08617707,322.800173,44.03620953,5.193,1.442308405,519.3,144.2308405,0,0.004545455,0.018181818,0,0,0.004545455,0,0,0.004545455,0.031818182,0.009090909,0.031818182,1,4006.517667,0,1.409131818,1.409131818,0.424259091,0.060609091,0,0,0.333340909,0,0.030304545,0.068181818,0.325768182,0,0.166668182,0.454545455,0.454545455,0.454545455,0.454545455,0,0,1.322272727,0.001322273,1.322272727,0.001322273,0,0,1.630233208,4.666487368,8,8,163.0233208,466.6487368,138.0627615,0,0.863636364,0,0,0.136363636,0.015909091,0.206818182,0.411363636,0.103409091,0.045454545,0.172727273,0.088636364,0.222727273,0.514772727,0.634090909,0.7375,0.218181818,0.679545455,0.955681818,0.863636364,1,0.727272727,0.863636364,0.772727273,0,NA,NA,0.157125018,NA,0.157125018,-0.460409377,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.157125018,-2.649619583,138.0627615,100,0.218181818,0.001322273,2.644545454,0,0,90.90909091,90.90909091,13.63636364,63.63636364,0.405795455,0.347860963,0.584912709,0.415087291,0.388404366,0.277740883,0.265863203,0.202810705,0.221406888
"3/24/2021",2014313,"NRS18_IA_10032","8/6/2019","1","IA",42.17618361,-90.32202566,"PLNLOW","UMW",465651.0813,537747.2156,"NRS_IA-10147",178.49,6,"Maquoketa River","Region_07","IA",2019,13375515,"BOATABLE","med",NA,NA,NA,NA,0.673875175,-1.234680459,0.577260546,-1.13806583,0.754151649,-1.314956932,NA,27.54010695,3.636363636,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,95.27272727,13.94339205,90.33636364,0.25,1.027272727,0.167874412,45.47775086,204.98,54.63422718,111.1008131,29.92655809,1.95,0.861816264,195,86.18162639,0,0.027272727,0.05,0.095454545,0,0.009090909,0,0,0.045454545,0.227272727,0.072727273,0.227272727,0,3166.499889,0,0.431827273,0.431827273,0.106063636,0.136363636,0,0,0,0,0,0,0.060609091,0,0.128790909,1.363636364,1.363636364,0.909090909,0.909090909,0,0,2.760454545,0.002760455,2.284545455,0.002284545,0,0,0.810838963,5.362319663,5,5,81.0838963,536.2319663,63.34177016,0,0.636363636,0,0,0.363636364,0.210227273,0.192045455,0.327272727,0.213636364,0.279545455,0.663636364,0.105681818,0.402272727,0.540909091,0.729545455,0.943181818,0.943181818,1.009090909,1.886363636,0.636363636,1,0.863636364,0.636363636,0.636363636,0,NA,NA,0.035330517,NA,0.035330517,-0.560805283,0.453423609,NA,0,0,7,NA,NA,NA,0,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,99,NA,NA,0,1,NA,NA,"BOATABLE",1819,0.035330517,-1.314956932,63.34177016,100,0.943181819,0.002760455,5.52090909,0,90.90909091,90.90909091,90.90909091,86.36363637,90.90909091,0.554090909,0.347860963,0.301591736,0.698408264,0.512505696,0.441957059,0.324829591,0.146352398,0.542008065
"3/24/2021",2014314,"NRS18_SD_10011","8/6/2019","1","SD",44.04386149,-101.4511155,"PLNLOW","NPL",-435108.9,744906.8,"NRS_SD-10294",613.535,6,"None","Region_08","SD",2019,16126231,"BOATABLE","stp",NA,NA,NA,NA,0.245294983,-0.671020403,NA,NA,NA,NA,NA,12.1657754,9.2,0,"CON_BROAD","TERRACE","SINGLE",100,0,92,1,0,7,93,11.13636364,3.661221853,14.45454545,0.231818182,2.940909091,0.366618454,16.25374449,8.0075,17.99098124,4.335504104,8.381471415,0.7396,0.285861872,73.96,28.58618724,0,0,0.045454545,0.036363636,0.018181818,0.036363636,0,0.031818182,0.013636364,0.163636364,0.045454545,0.181818182,0,463.8386395,1.227290909,0.643968182,1.871259091,0,0,0,0,0,0.924245455,0,0,0.575786364,0.303045455,0.068181818,2.272727273,2.272727273,1.363636364,1.363636364,0,0,8.885454545,0.008885455,7.933636364,0.007933636,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.363636364,0,0,0.636363636,0.020454545,0.026190476,0.078409091,0.076190476,0.0875,0.211363636,0.613636364,0.045454545,0.151136364,0.123863636,0.196590909,0.298863636,0.211363636,0.495454545,0.409090909,0.772727273,0.727272727,0.363636364,0.363636364,0,NA,NA,0.034722222,NA,0.034722222,-0.425725419,1.621744644,NA,0,1,44,NA,NA,NA,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,54,NA,NA,2,43,NA,NA,"BOATABLE",1819,0.034722222,-0.948514044,NA,97,0.298863636,0.008885455,17.77090909,0,45.45454545,45.45454545,45.45454545,61.61616162,72.72727273,0.195113636,0.209491979,0.651720737,0.348279263,0.242359964,0.386508751,NA,0.328762779,0.541430422
"3/24/2021",2014315,"NRS18_WI_10024","8/6/2019","1","WI",44.02459903,-88.79457222,"PLNLOW","TPL",575065.4,752087.7,"NRS_WI-10140",228.285,5,"Fox River","Region_05","WI",2019,6863679,"BOATABLE","low",NA,NA,NA,NA,0.384294528,-0.548258006,0.390587248,-0.554550727,0.874724851,-1.03868833,NA,60.02673797,0.21,0,"UNC_BROAD","HUMAN","SINGLE",30,0,92,8,0,0,100,67.45454545,18.52222253,68.27272727,0.309090909,0.595454545,0.436150516,23.3912494,167.3,26.52252041,48.76881973,10.48969842,2.513,0.351807741,251.3,35.18077413,0,0.013636364,0.109090909,0.168181818,0.195454545,0.202272727,0,0.009090909,0.045454545,0.547727273,0.068181818,0.743181818,1,3143.849434,0.151522727,1.053045455,1.204568182,0.257586364,0.181818182,0,0,0.204545455,0.090913636,0,0,0.106063636,0.060609091,0.303031818,10.90909091,7.272727273,1.363636364,0.454545455,0,0,8.280909091,0.008280909,1.142272727,0.001142273,0,0,0.345007638,1.148827048,1,1,34.5007638,114.8827048,25.58518412,0,0.863636364,0,0,0.136363636,0.210227273,0.104545455,0.204545455,0.015909091,0.070454545,0.417045455,0.220454545,0.314772727,0.220454545,0.519318182,0.535227273,0.4875,0.589772727,1.022727273,0.863636364,0.954545455,0.5,0.863636364,0.863636364,0,NA,NA,0.014073803,NA,0.014073803,-0.163963479,1.534471501,NA,2.02020202,2.02020202,23.23232323,NA,NA,NA,0,NA,NA,NA,NA,32.32323232,NA,NA,NA,NA,NA,55.55555556,NA,NA,3.03030303,26.26262626,NA,NA,"BOATABLE",1819,0.014073803,-1.03868833,25.58518412,81.81818181,0.4875,0.008280909,27.56181818,0,36.36363636,63.63636363,72.72727272,22.72727273,54.54545454,0.365397727,0.640240642,0.546396429,0.453603571,0.473436621,0.139995122,0.101811318,0.274588205,0.291505199
"3/24/2021",2014316,"NRS18_ND_10027","8/6/2019","1","ND",46.05064532,-102.0129711,"PLNLOW","NPL",-465781.8267,970435.3583,"NRS_ND-10427",691.78,5,"Cedar Creek","Region_08","ND",2019,21860480,"WADEABLE","",29.61538462,30,0.05,0,0.526752503,-0.938261877,0.68556495,-1.097074324,0.856968517,-1.26847789,0,60.63348416,NA,NA,"CON_BROAD","TERRACE","SINGLE",0,0,32.8358209,61.19402985,0,2.985074627,94.02985075,13.38461538,5.20478084,16.64285714,0.857142857,2.828571429,0.711135912,9.71490578,8.375454545,34.53434713,5.764384379,41.94162807,82.63157895,38.35344629,82.63157895,38.35344629,0,0,0,0.014285714,0.05,0.042857143,0,0.021428571,0,0.078571429,0.021428571,0.128571429,0,440,1.5,0,1.5,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.30907739,123.3710924,2,2,61.30907739,123.3710924,49.233047,0,0.071428571,0,0,0.928571429,0,0.003571429,0.116071429,0.678571429,0.130357143,0.810714286,0.083928571,0.003571429,0.794642857,0.119642857,0.798214286,0.941071429,0.25,1.739285714,0.071428571,1,0.714285714,0.071428571,0.071428571,0,NA,NA,0.059417706,NA,0.059417706,-0.411509373,1.709502732,-0.411509373,0,1.538461538,46.15384615,27.69230769,18.46153846,0,0,0,0,0,0,0,0,0,0,29.23076923,0,46.15384615,64.61538462,0,0,46.15384615,84.51612903,80,"WADEABLE",1819,0.059417706,-1.26847789,49.233047,92.30769231,0.941071429,0,0,NA,NA,NA,NA,NA,NA,0.2125,0.645701357,0.6,0.4,0.380029119,0.464149987,0.595813945,0.388862937,0.688247348
"3/24/2021",2014317,"NRS18_VA_10010","8/6/2019","1","VA",37.83119956,-77.122197,"PLNLOW","CPL",1634972,200044.2,"NRS_VA-10122",3.475,6,"Mattaponi River","Region_03","VA",2019,8493582,"BOATABLE","vst",NA,NA,NA,NA,0.116358292,-0.15415644,0.1900746,-0.227872748,0.54153372,-0.579331868,NA,80.88235294,0.472727273,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,25.30909091,1.93775878,26.17272727,0.690909091,1.863636364,0.380191339,10.79310956,45.357,14.62720635,8.225099864,2.866002198,1.657,0.330367105,165.7,33.03671053,0,0,0.045454545,0.040909091,0.009090909,0.022727273,0.009090909,0.022727273,0.013636364,0.145454545,0.045454545,0.163636364,0,993.1283162,0,0.227281818,0.227281818,0.045454545,0,0,0,0,0,0.181827273,0,0,0,0,5,4.090909091,0.909090909,0.909090909,0.454545455,0.454545455,11.61363636,0.011613636,8.282272727,0.008282273,7.14,0.00714,0.435971875,1.28776944,4,3,43.5971875,128.776944,36.1146051,0,1,0,0,0,0.310227273,0.226136364,0.534090909,0.047727273,0.140909091,0.543181818,0.304545455,0.536363636,0.581818182,1.070454545,1.118181818,0.684090909,1.211363636,1.802272727,1,1,0.954545455,1,1,0,NA,NA,0.011517155,NA,0.011517155,-0.037798148,1.019890636,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,81,NA,NA,5,14,NA,NA,"BOATABLE",1819,0.011517155,-0.579331868,36.1146051,95,0.684090909,0.011613636,25.1309091,0,63.63636364,81.81818182,81.81818182,36.36363637,77.27272728,0.645113636,0.827941177,0.185191221,0.814808779,0.757816054,0.199376648,0.217951751,0.076563745,0.181341356
